

=== Predictions under cross-validation ===

 inst#     actual  predicted error prediction (Sequence_Name,mcg,gvh,alm,mit,erl,pox,vac,nuc)
    51      3:MIT      1:CYT   +   0.312 (NAM1_YEAST,0.51,0.46,0.54,0.41,0.5,0,0.53,0.22)
    52      3:MIT      1:CYT   +   0.312 (ATP6_YEAST,0.52,0.64,0.34,0.16,0.5,0,0.57,0.22)
    53      1:CYT      1:CYT       0.312 (IF52_YEAST,0.44,0.54,0.51,0.16,0.5,0,0.58,0.22)
    54      1:CYT      1:CYT       0.312 (GCN1_YEAST,0.41,0.52,0.41,0.11,0.5,0,0.54,0.35)
    55      1:CYT      1:CYT       0.312 (RS3_YEAST,0.51,0.52,0.58,0.17,0.5,0,0.47,0.28)
    56      1:CYT      1:CYT       0.312 (FUMH_YEAST,0.41,0.39,0.51,0.52,0.5,0,0.49,0.22)
    57      1:CYT      1:CYT       0.312 (RL13_YEAST,0.38,0.48,0.57,0.3,0.5,0,0.41,0.11)
    58      1:CYT      1:CYT       0.312 (SEC4_YEAST,0.44,0.51,0.53,0.3,0.5,0,0.53,0.22)
    59      1:CYT      1:CYT       0.312 (VPS1_YEAST,0.5,0.55,0.52,0.16,0.5,0,0.51,0.31)
    60      1:CYT      1:CYT       0.312 (FAS2_YEAST,0.63,0.62,0.42,0.12,0.5,0,0.52,0.25)
    61      1:CYT      1:CYT       0.312 (PTP1_YEAST,0.53,0.45,0.53,0.18,0.5,0,0.42,0.22)
    62      1:CYT      1:CYT       0.312 (AP19_YEAST,0.5,0.47,0.56,0.31,0.5,0,0.56,0.26)
    63      1:CYT      1:CYT       0.312 (SMY1_YEAST,0.54,0.5,0.51,0.26,0.5,0,0.52,0.22)
    64      1:CYT      1:CYT       0.312 (MDHC_YEAST,0.62,0.6,0.47,0.16,0.5,0,0.53,0.22)
    65      1:CYT      1:CYT       0.312 (RL35_YEAST,0.52,0.47,0.58,0.18,0.5,0,0.34,0.11)
    66      1:CYT      1:CYT       0.312 (GLNA_YEAST,0.44,0.34,0.55,0.18,0.5,0,0.52,0.22)
    67      1:CYT      1:CYT       0.312 (TPM1_YEAST,0.42,0.45,0.75,0.21,0.5,0,0.48,0.22)
    68      1:CYT      1:CYT       0.312 (R14B_YEAST,0.57,0.43,0.52,0.3,0.5,0,0.37,0.11)
    69      1:CYT      1:CYT       0.312 (SLA1_YEAST,0.37,0.55,0.52,0.13,0.5,0,0.42,0.8)
    70      1:CYT      1:CYT       0.312 (RL3_YEAST,0.48,0.44,0.46,0.37,0.5,0,0.46,0.36)
    71      1:CYT      1:CYT       0.312 (DCUP_YEAST,0.48,0.34,0.47,0.14,0.5,0,0.47,0.26)
    72      1:CYT      1:CYT       0.312 (R19B_YEAST,0.52,0.43,0.61,0.22,0.5,0,0.45,0.22)
    73      1:CYT      1:CYT       0.312 (PRCG_YEAST,0.55,0.63,0.54,0.16,0.5,0,0.45,0.27)
    74      1:CYT      1:CYT       0.312 (DKA1_YEAST,0.42,0.5,0.59,0.17,0.5,0,0.51,0.22)
    75      1:CYT      1:CYT       0.312 (PAS1_YEAST,0.56,0.48,0.5,0.3,0.5,0,0.51,0.22)
    76      1:CYT      1:CYT       0.312 (HS82_YEAST,0.61,0.54,0.49,0.19,0.5,0,0.54,0.47)
    77      1:CYT      1:CYT       0.312 (EF1A_YEAST,0.63,0.43,0.48,0.11,0.5,0,0.51,0.22)
    78      1:CYT      1:CYT       0.312 (PRCZ_YEAST,0.48,0.48,0.56,0.18,0.5,0,0.58,0.22)
    79      1:CYT      1:CYT       0.312 (RS22_YEAST,0.46,0.39,0.54,0.22,0.5,0,0.48,0.25)
    80      1:CYT      1:CYT       0.312 (RLA4_YEAST,0.78,0.82,0.56,0.21,0.5,0,0.69,0.22)
    81      1:CYT      1:CYT       0.312 (RS24_YEAST,0.61,0.38,0.57,0.36,0.5,0,0.44,0.21)
    82      1:CYT      1:CYT       0.312 (GAL7_YEAST,0.5,0.5,0.48,0.17,0.5,0,0.47,0.26)
    83      1:CYT      1:CYT       0.312 (RL4B_YEAST,0.56,0.35,0.47,0.35,0.5,0,0.52,0.22)
    84      1:CYT      1:CYT       0.312 (RLA1_YEAST,0.66,0.6,0.52,0.19,0.5,0,0.69,0.22)
    85      1:CYT      1:CYT       0.312 (GBA1_YEAST,0.3,0.5,0.47,0.11,0.5,0,0.46,0.22)
    86      1:CYT      1:CYT       0.312 (R29A_YEAST,0.38,0.32,0.64,0.41,0.5,0,0.44,0.11)
    87      1:CYT      1:CYT       0.312 (IPB2_YEAST,0.45,0.46,0.61,0.2,0.5,0,0.62,0.22)
    88      1:CYT      1:CYT       0.312 (YP53_YEAST,0.71,0.5,0.5,0.18,0.5,0,0.46,0.22)
    89      1:CYT      1:CYT       0.312 (RL4A_YEAST,0.56,0.35,0.47,0.41,0.5,0,0.5,0.22)
    90      6:ME1      1:CYT   +   0.312 (YHK5_YEAST,0.92,0.66,0.52,0.23,0.5,0,0.53,0.22)
    91      6:ME1      1:CYT   +   0.312 (YN94_YEAST,0.81,0.79,0.32,0.37,0.5,0,0.41,0.22)
    92      6:ME1      1:CYT   +   0.312 (PLB1_YEAST,0.78,0.69,0.44,0.26,0.5,0,0.54,0.22)
    93      6:ME1      1:CYT   +   0.312 (STE3_YEAST,0.88,0.72,0.32,0.3,0.5,0,0.52,0.33)
    94      7:EXC      1:CYT   +   0.312 (KHS1_YEAST,0.89,0.77,0.36,0.34,0.5,0,0.44,0.22)
    95      7:EXC      1:CYT   +   0.312 (KHR1_YEAST,0.84,0.63,0.38,0.23,0.5,0,0.53,0.22)
    96      7:EXC      1:CYT   +   0.312 (EXG1_YEAST,0.77,0.87,0.47,0.37,0.5,0,0.48,0.22)
    97      4:ME3      1:CYT   +   0.312 (FET3_YEAST,0.54,0.55,0.42,0.22,0.5,0,0.48,0.22)
    98      4:ME3      1:CYT   +   0.312 (HXT4_YEAST,0.43,0.44,0.3,0.18,0.5,0,0.51,0.22)
    99      4:ME3      1:CYT   +   0.312 (UGA4_YEAST,0.42,0.51,0.33,0.16,0.5,0,0.54,0.22)
   100      4:ME3      1:CYT   +   0.312 (PH84_YEAST,0.38,0.45,0.37,0.19,0.5,0,0.52,0.3)
   101      4:ME3      1:CYT   +   0.312 (YEP0_YEAST,0.38,0.37,0.36,0.14,0.5,0,0.54,0.22)
   102      4:ME3      1:CYT   +   0.312 (YCS4_YEAST,0.51,0.38,0.42,0.21,0.5,0,0.46,0.34)
   103      4:ME3      1:CYT   +   0.312 (AP54_YEAST,0.33,0.49,0.46,0.22,0.5,0,0.53,0.33)
   104      4:ME3      1:CYT   +   0.312 (PPB_YEAST,0.39,0.81,0.35,0.28,0.5,0,0.51,0.45)
   105      4:ME3      1:CYT   +   0.312 (YKA8_YEAST,0.3,0.37,0.4,0.45,0.5,0,0.48,0.41)
   106      4:ME3      1:CYT   +   0.312 (SC59_YEAST,0.51,0.51,0.32,0.27,0.5,0,0.54,0.22)
   107      4:ME3      1:CYT   +   0.312 (YCR8_YEAST,0.39,0.56,0.34,0.18,0.5,0,0.49,0.22)
   108      4:ME3      1:CYT   +   0.312 (STE2_YEAST,0.49,0.55,0.41,0.19,0.5,0,0.48,0.31)
   109      4:ME3      1:CYT   +   0.312 (SNC1_YEAST,0.27,0.41,0.24,0.2,0.5,0,0.49,0.22)
   110      4:ME3      1:CYT   +   0.312 (ATC1_YEAST,0.44,0.43,0.34,0.21,0.5,0,0.55,0.4)
   111      9:POX      1:CYT   +   0.312 (YHY0_YEAST,0.82,0.63,0.47,0.18,0.5,0,0.5,0.22)
   112      5:ME2      1:CYT   +   0.312 (YHU0_YEAST,0.63,0.71,0.44,0.53,0.5,0,0.52,0.22)
   113      5:ME2      1:CYT   +   0.312 (ZNRP_YEAST,0.67,0.57,0.36,0.19,0.5,0,0.56,0.22)
   114      5:ME2      1:CYT   +   0.312 (MK11_YEAST,0.78,0.48,0.47,0.3,0.5,0,0.53,0.47)
   115      5:ME2      1:CYT   +   0.312 (ERS1_YEAST,0.73,0.55,0.41,0.16,0.5,0,0.46,0.22)
   116      8:VAC      1:CYT   +   0.312 (VATB_YEAST,0.44,0.35,0.55,0.14,0.5,0,0.52,0.22)
   117      8:VAC      1:CYT   +   0.312 (VATF_YEAST,0.65,0.58,0.53,0.21,0.5,0,0.51,0.22)
   118      8:VAC      1:CYT   +   0.312 (CBPY_YEAST,0.69,0.7,0.5,0.3,0.5,0,0.54,0.22)

